resume_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
94,0.45,0.65,0.7833333333333333,0.6833333333333332,0.85,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.6833333333333332,0.62,0.6833333333333332,0.65,0.65,0.62,0.65,0.5499999999999999,0.7600000000000001,0.65,0.65
95,0.65,0.816666667,0.826666667,0.65,0.76,0.693333333,0.783333333,0.783333333,0.76,0.783333333,0.816666667,0.783333333,0.826666667,0.85,0.65,0.65,0.77,0.85,0.75,0.816666667,0.683333333,0.683333333,0.716666667,0.716666667,0.55,0.85,0.55,0.726666667
96,0.283333333,0.65,0.65,0.31,0.65,0.65,0.416666667,0.45,0.65,0.716666667,0.65,0.65,0.55,0.65,0.383333333,0.316666667,0.533333333,0.55,0.65,0.55,0.65,0.583333333,0.65,0.516666667,0.45,0.583333333,0.583333333,0.25
97,0.85,0.826666667,0.85,0.77,0.783333333,0.726666667,0.85,0.65,0.793333333,0.826666667,0.826666667,0.76,0.85,0.85,0.85,0.85,0.76,0.85,0.683333333,0.736666667,0.693333333,0.55,0.85,0.85,0.736666667,0.85,0.65,0.826666667
98,0.25,0.6833333333333332,0.7600000000000001,0.34,0.6766666666666667,0.21,0.1833333333333333,0.2166666666666666,0.8063333333333333,0.75,0.7600000000000001,0.7166666666666667,0.3166666666666666,0.44,0.3999999999999999,0.75,0.7616666666666667,0.7266666666666666,0.75,0.2066666666666666,0.25,0.77,0.7166666666666667,0.16,0.16,0.7733333333333333,0.3499999999999999,0.23
99,0.54,0.6433333333333334,0.85,0.65,0.5433333333333333,0.45,0.34,0.33,0.7433333333333333,0.6766666666666666,0.6366666666666667,0.65,0.65,0.65,0.4733333333333333,0.65,0.85,0.5433333333333333,0.65,0.5499999999999999,0.65,0.71,0.4399999999999999,0.54,0.3499999999999999,0.8166666666666668,0.5366666666666666,0.2333333333333333
100,0.85,0.85,0.683333333,0.65,0.816666667,0.816666667,0.65,0.65,0.716666667,0.816666667,0.783333333,0.65,0.726666667,0.85,0.85,0.626666667,0.65,0.816666667,0.623333333,0.683333333,0.65,0.346666667,0.85,0.35,0.85,0.716666667,0.65,0.45
101,0.816666667,0.783333333,0.683333333,0.516666667,0.783333333,0.683333333,0.683333333,0.75,0.783333333,0.816666667,0.603333333,0.65,0.783333333,0.783333333,0.716666667,0.65,0.75,0.783333333,0.716666667,0.65,0.75,0.716666667,0.75,0.416666667,0.606666667,0.783333333,0.583333333,0.596666667
102,0.683333333,0.75,0.65,0.416666667,0.84,0.716666667,0.683333333,0.716666667,0.716666667,0.716666667,0.77,0.65,0.75,0.683333333,0.65,0.65,0.683333333,0.75,0.716666667,0.65,0.683333333,0.716666667,0.65,0.683333333,0.546666667,0.75,0.516666667,0.616666667
103,0.783333333,0.85,0.556666667,0.35,0.683333333,0.783333333,0.65,0.35,0.643333333,0.76,0.65,0.416666667,0.726666667,0.726666667,0.85,0.62,0.45,0.556666667,0.35,0.65,0.716666667,0.346666667,0.85,0.313333333,0.793333333,0.35,0.406666667,0.38
104,0.916666667,0.893333333,0.75,0.57,0.916666667,0.916666667,0.45,0.433333333,0.716666667,0.873333333,0.75,0.65,0.716666667,0.916666667,0.883333333,0.65,0.65,0.62,0.65,0.716666667,0.85,0.45,0.906666667,0.283333333,0.736666667,0.816666667,0.65,0.333333333
105,0.633333333,0.85,0.683333333,0.316666667,0.683333333,0.65,0.35,0.35,0.716666667,0.85,0.77,0.65,0.683333333,0.726666667,0.716666667,0.613333333,0.65,0.62,0.62,0.626666667,0.65,0.683333333,0.783333333,0.583333333,0.65,0.726666667,0.42,0.416666667
106,0.85,0.85,0.65,0.516666667,0.85,0.783333333,0.55,0.35,0.783333333,0.85,0.85,0.65,0.85,0.85,0.716666667,0.583333333,0.65,0.643333333,0.65,0.783333333,0.716666667,0.65,0.85,0.25,0.716666667,0.85,0.65,0.45
107,0.3499999999999999,0.85,0.8166666666666668,0.54,0.7166666666666667,0.5633333333333334,0.3499999999999999,0.3499999999999999,0.75,0.85,0.85,0.45,0.7266666666666667,0.85,0.3999999999999999,0.85,0.85,0.4666666666666666,0.6166666666666667,0.4833333333333333,0.65,0.85,0.66,0.5499999999999999,0.2733333333333333,0.85,0.5666666666666668,0.3833333333333333
108,0.85,0.85,0.816666667,0.516666667,0.85,0.85,0.85,0.85,0.816666667,0.85,0.85,0.716666667,0.85,0.85,0.85,0.533333333,0.566666667,0.85,0.55,0.85,0.75,0.85,0.85,0.65,0.783333333,0.816666667,0.516666667,0.783333333
109,0.85,0.85,0.583333333,0.2,0.85,0.85,0.283333333,0.583333333,0.673333333,0.85,0.85,0.35,0.816666667,0.716666667,0.85,0.383333333,0.6,0.583333333,0.516666667,0.783333333,0.783333333,0.366666667,0.85,0.15,0.85,0.85,0.6,0.09
110,0.716666667,0.85,0.783333333,0.65,0.85,0.85,0.716666667,0.826666667,0.85,0.75,0.76,0.643333333,0.6,0.75,0.683333333,0.683333333,0.85,0.85,0.75,0.783333333,0.783333333,0.75,0.683333333,0.683333333,0.61,0.85,0.576666667,0.6
111,0.65,0.783333333,0.76,0.45,0.716666667,0.716666667,0.716666667,0.683333333,0.716666667,0.816666667,0.75,0.65,0.65,0.783333333,0.65,0.75,0.75,0.75,0.716666667,0.78,0.683333333,0.726666667,0.65,0.65,0.55,0.75,0.65,0.716666667
112,0.65,0.7166666666666667,0.85,0.7166666666666667,0.7166666666666667,0.7166666666666667,0.65,0.65,0.7166666666666667,0.7833333333333333,0.7166666666666667,0.65,0.65,0.7833333333333333,0.5499999999999999,0.7166666666666667,0.7166666666666667,0.7833333333333333,0.85,0.7166666666666667,0.65,0.65,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.85,0.85,0.65
113,0.716666667,0.816666667,0.85,0.586666667,0.783333333,0.783333333,0.45,0.716666667,0.783333333,0.783333333,0.75,0.716666667,0.783333333,0.726666667,0.816666667,0.716666667,0.783333333,0.816666667,0.616666667,0.683333333,0.683333333,0.816666667,0.85,0.65,0.616666667,0.75,0.623333333,0.6
114,0.783333333,0.816666667,0.65,0.52,0.783333333,0.783333333,0.35,0.35,0.75,0.816666667,0.683333333,0.683333333,0.783333333,0.76,0.783333333,0.62,0.683333333,0.65,0.45,0.65,0.783333333,0.35,0.716666667,0.583333333,0.793333333,0.716666667,0.583333333,0.413333333
115,0.783333333,0.816666667,0.75,0.623333333,0.783333333,0.716666667,0.683333333,0.65,0.716666667,0.816666667,0.85,0.616666667,0.793333333,0.783333333,0.816666667,0.65,0.683333333,0.716666667,0.716666667,0.683333333,0.75,0.75,0.85,0.65,0.76,0.75,0.683333333,0.57
116,0.85,0.85,0.53,0.383333333,0.85,0.816666667,0.35,0.35,0.65,0.85,0.65,0.65,0.693333333,0.76,0.85,0.556666667,0.503333333,0.546666667,0.416666667,0.6,0.65,0.35,0.85,0.483333333,0.816666667,0.35,0.416666667,0.35
117,0.716666667,0.826666667,0.683333333,0.466666667,0.716666667,0.783333333,0.35,0.35,0.65,0.826666667,0.65,0.273333333,0.693333333,0.75,0.85,0.466666667,0.35,0.85,0.623333333,0.65,0.65,0.333333333,0.85,0.166666667,0.77,0.35,0.613333333,0.416666667
118,0.783333333,0.75,0.65,0.56,0.783333333,0.783333333,0.35,0.65,0.716666667,0.816666667,0.783333333,0.65,0.76,0.783333333,0.85,0.576666667,0.65,0.783333333,0.62,0.683333333,0.683333333,0.346666667,0.85,0.55,0.76,0.783333333,0.65,0.383333333
119,0.4733333333333333,0.8266666666666667,0.7166666666666667,0.4333333333333333,0.6333333333333333,0.7166666666666667,0.3166666666666666,0.3166666666666666,0.7600000000000001,0.7833333333333333,0.8166666666666668,0.5499999999999999,0.65,0.7166666666666667,0.4166666666666667,0.8166666666666668,0.85,0.6,0.6833333333333332,0.5833333333333334,0.6166666666666667,0.8266666666666667,0.5333333333333333,0.2833333333333333,0.2833333333333333,0.75,0.6,0.34
120,0.6,0.85,0.55,0.35,0.643333333,0.816666667,0.816666667,0.683333333,0.75,0.816666667,0.683333333,0.483333333,0.55,0.65,0.826666667,0.546666667,0.316666667,0.783333333,0.52,0.716666667,0.75,0.183333333,0.816666667,0.383333333,0.583333333,0.61,0.556666667,0.516666667
121,0.716666667,0.85,0.85,0.65,0.783333333,0.783333333,0.65,0.716666667,0.816666667,0.85,0.85,0.783333333,0.783333333,0.85,0.65,0.65,0.65,0.85,0.65,0.85,0.783333333,0.85,0.65,0.716666667,0.65,0.85,0.716666667,0.65
122,0.3499999999999999,0.4933333333333333,0.85,0.85,0.6,0.3499999999999999,0.3499999999999999,0.3499999999999999,0.85,0.8166666666666668,0.4433333333333333,0.7166666666666667,0.45,0.6066666666666666,0.5066666666666667,0.5566666666666666,0.5566666666666666,0.51,0.6033333333333334,0.5766666666666667,0.4433333333333333,0.7799999999999999,0.59,0.4066666666666667,0.2833333333333333,0.7833333333333333,0.6433333333333334,0.3166666666666666
123,0.85,0.916666667,0.85,0.716666667,0.883333333,0.906666667,0.906666667,0.873333333,0.883333333,0.883333333,0.85,0.85,0.883333333,0.883333333,0.936666667,0.783333333,0.85,0.926666667,0.816666667,0.85,0.88,0.75,0.873333333,0.783333333,0.783333333,0.893333333,0.65,0.816666667
124,0.816666667,0.85,0.76,0.606666667,0.85,0.75,0.85,0.783333333,0.85,0.716666667,0.616666667,0.55,0.683333333,0.693333333,0.816666667,0.566666667,0.683333333,0.85,0.716666667,0.716666667,0.65,0.593333333,0.683333333,0.406666667,0.283333333,0.793333333,0.4,0.483333333
125,0.3499999999999999,0.3499999999999999,0.7833333333333333,0.5,0.3499999999999999,0.5599999999999999,0.3499999999999999,0.3499999999999999,0.6833333333333332,0.65,0.45,0.45,0.65,0.65,0.5499999999999999,0.7166666666666667,0.85,0.45,0.6166666666666667,0.4666666666666666,0.3499999999999999,0.7833333333333333,0.45,0.6,0.1999999999999999,0.85,0.3499999999999999,0.3166666666666666
126,0.65,0.85,0.85,0.626666667,0.783333333,0.85,0.65,0.35,0.65,0.85,0.65,0.65,0.85,0.716666667,0.85,0.716666667,0.85,0.85,0.62,0.716666667,0.65,0.546666667,0.85,0.65,0.85,0.826666667,0.626666667,0.583333333
127,0.783333333,0.793333333,0.65,0.473333333,0.716666667,0.816666667,0.333333333,0.35,0.643333333,0.816666667,0.736666667,0.65,0.65,0.736666667,0.683333333,0.57,0.65,0.616666667,0.483333333,0.683333333,0.716666667,0.35,0.716666667,0.433333333,0.65,0.55,0.483333333,0.366666667
128,0.85,0.85,0.716666667,0.62,0.85,0.85,0.45,0.35,0.76,0.85,0.826666667,0.716666667,0.85,0.85,0.85,0.65,0.75,0.85,0.65,0.783333333,0.85,0.45,0.85,0.516666667,0.85,0.816666667,0.65,0.583333333
129,0.85,0.85,0.65,0.45,0.85,0.783333333,0.65,0.45,0.65,0.85,0.65,0.35,0.65,0.783333333,0.85,0.56,0.65,0.65,0.65,0.716666667,0.65,0.583333333,0.85,0.45,0.65,0.783333333,0.65,0.516666667
130,0.5833333333333334,0.8166666666666668,0.8266666666666667,0.7833333333333333,0.7600000000000001,0.8266666666666667,0.3499999999999999,0.45,0.8166666666666668,0.7799999999999999,0.8033333333333333,0.7600000000000001,0.7166666666666667,0.7600000000000001,0.75,0.7366666666666667,0.6933333333333334,0.8166666666666668,0.7833333333333333,0.8033333333333333,0.5833333333333334,0.7600000000000001,0.85,0.75,0.3833333333333333,0.8266666666666667,0.77,0.5066666666666667
131,0.85,0.85,0.85,0.283333333,0.85,0.85,0.44,0.85,0.816666667,0.85,0.85,0.373333333,0.85,0.85,0.783333333,0.803333333,0.85,0.643333333,0.816666667,0.85,0.85,0.85,0.85,0.2,0.826666667,0.85,0.783333333,0.59
132,0.75,0.873333333,0.716666667,0.416666667,0.816666667,0.783333333,0.683333333,0.35,0.75,0.783333333,0.85,0.583333333,0.816666667,0.783333333,0.75,0.683333333,0.716666667,0.516666667,0.65,0.783333333,0.75,0.383333333,0.85,0.416666667,0.683333333,0.716666667,0.416666667,0.333333333
133,0.716666667,0.816666667,0.65,0.383333333,0.783333333,0.783333333,0.35,0.35,0.716666667,0.803333333,0.803333333,0.65,0.65,0.816666667,0.816666667,0.65,0.62,0.716666667,0.543333333,0.75,0.716666667,0.35,0.85,0.38,0.726666667,0.55,0.65,0.35
134,0.85,0.783333333,0.65,0.35,0.726666667,0.65,0.55,0.65,0.65,0.716666667,0.65,0.65,0.85,0.65,0.65,0.65,0.65,0.716666667,0.716666667,0.783333333,0.65,0.65,0.65,0.45,0.54,0.85,0.65,0.283333333
135,0.683333333,0.85,0.596666667,0.35,0.61,0.716666667,0.35,0.35,0.65,0.85,0.45,0.55,0.65,0.693333333,0.826666667,0.516666667,0.623333333,0.483333333,0.383333333,0.516666667,0.75,0.343333333,0.783333333,0.383333333,0.803333333,0.35,0.35,0.283333333
136,0.716666667,0.85,0.62,0.473333333,0.6,0.85,0.35,0.35,0.65,0.76,0.65,0.65,0.65,0.693333333,0.85,0.546666667,0.5,0.683333333,0.516666667,0.556666667,0.476666667,0.346666667,0.716666667,0.316666667,0.76,0.35,0.35,0.383333333
137,0.6,0.783333333,0.716666667,0.55,0.653333333,0.65,0.683333333,0.65,0.75,0.75,0.783333333,0.55,0.716666667,0.816666667,0.626666667,0.556666667,0.65,0.683333333,0.566666667,0.616666667,0.683333333,0.65,0.716666667,0.576666667,0.65,0.683333333,0.556666667,0.65
138,0.683333333,0.85,0.493333333,0.35,0.716666667,0.783333333,0.35,0.35,0.683333333,0.783333333,0.716666667,0.65,0.683333333,0.803333333,0.826666667,0.416666667,0.65,0.65,0.433333333,0.716666667,0.683333333,0.35,0.716666667,0.416666667,0.683333333,0.45,0.35,0.383333333
139,0.826666667,0.793333333,0.716666667,0.55,0.683333333,0.76,0.793333333,0.683333333,0.85,0.85,0.876666667,0.716666667,0.85,0.873333333,0.76,0.65,0.75,0.783333333,0.716666667,0.816666667,0.783333333,0.693333333,0.783333333,0.65,0.683333333,0.816666667,0.35,0.55
140,0.3166666666666666,0.6433333333333334,0.75,0.52,0.3499999999999999,0.5499999999999999,0.3499999999999999,0.3499999999999999,0.7600000000000001,0.7166666666666667,0.6766666666666666,0.6833333333333332,0.3499999999999999,0.5499999999999999,0.6733333333333333,0.75,0.8166666666666668,0.3499999999999999,0.65,0.5499999999999999,0.3499999999999999,0.85,0.5666666666666668,0.54,0.0499999999999999,0.7933333333333333,0.3499999999999999,0.1333333333333333
141,0.85,0.85,0.56,0.416666667,0.85,0.85,0.35,0.34,0.683333333,0.85,0.686666667,0.55,0.816666667,0.78,0.85,0.62,0.626666667,0.58,0.416666667,0.62,0.65,0.333333333,0.85,0.313333333,0.793333333,0.35,0.383333333,0.38
142,0.85,0.85,0.793333333,0.65,0.85,0.85,0.693333333,0.65,0.806666667,0.85,0.85,0.693333333,0.793333333,0.85,0.85,0.693333333,0.783333333,0.803333333,0.75,0.793333333,0.783333333,0.683333333,0.85,0.383333333,0.736666667,0.683333333,0.826666667,0.606666667
143,0.816666667,0.85,0.793333333,0.35,0.76,0.793333333,0.416666667,0.3,0.793333333,0.816666667,0.716666667,0.573333333,0.85,0.75,0.783333333,0.616666667,0.76,0.516666667,0.5,0.716666667,0.736666667,0.816666667,0.85,0.083333333,0.6,0.816666667,0.35,0.116666667
144,0.85,0.943333333,0.683333333,0.516666667,0.75,0.916666667,0.35,0.45,0.76,0.92,0.65,0.65,0.716666667,0.65,0.883333333,0.65,0.716666667,0.683333333,0.316666667,0.75,0.826666667,0.45,0.95,0.383333333,0.896666667,0.783333333,0.716666667,0.383333333
145,0.576666,0.81,0.816666,0.613333,0.626666,0.783333,0.399999,0.6,0.71,0.783333,0.714999333,0.716666,0.683333,0.586666,0.61,0.576666,0.683333,0.616666,0.633333,0.783333,0.783333,0.716666,0.5,0.716666,0.706666,0.816666,0.583333,0.45
146,0.683333333,0.85,0.626666667,0.383333333,0.683333333,0.85,0.35,0.35,0.45,0.65,0.65,0.283333333,0.65,0.65,0.85,0.546666667,0.35,0.65,0.35,0.6,0.65,0.346666667,0.65,0.133333333,0.793333333,0.35,0.583333333,0.216666667
147,0.85,0.85,0.683333333,0.383333333,0.783333333,0.85,0.35,0.35,0.686666667,0.85,0.643333333,0.55,0.793333333,0.85,0.85,0.683333333,0.6,0.65,0.483333333,0.783333333,0.75,0.346666667,0.85,0.346666667,0.85,0.45,0.383333333,0.416666667
148,0.2166666666666666,0.85,0.85,0.3166666666666666,0.5633333333333334,0.5066666666666667,0.45,0.2833333333333333,0.9166666666666666,0.85,0.85,0.7400000000000001,0.3499999999999999,0.6933333333333334,0.5499999999999999,0.85,0.85,0.54,0.6933333333333334,0.6033333333333334,0.65,0.85,0.85,0.6,0.3166666666666666,0.85,0.3499999999999999,0.3499999999999999
149,0.35,0.85,0.626666667,0.24,0.783333333,0.783333333,0.35,0.45,0.816666667,0.85,0.85,0.61,0.85,0.97,0.65,0.75,0.333333333,0.85,0.383333333,0.783333333,0.85,0.826666667,0.873333333,0.5,0.35,0.783333333,0.34,0.416666667
150,0.85,0.926666667,0.816666667,0.683333333,0.916666667,0.883333333,0.783333333,0.683333333,0.783333333,0.92,0.926666667,0.716666667,0.916666667,0.85,0.873333333,0.65,0.816666667,0.883333333,0.65,0.716666667,0.783333333,0.35,0.916666667,0.65,0.883333333,0.816666667,0.716666667,0.65
151,0.3333333333333333,0.85,0.85,0.5833333333333334,0.5499999999999999,0.6833333333333332,0.65,0.3166666666666666,0.7933333333333333,0.8166666666666668,0.8266666666666667,0.65,0.65,0.7833333333333333,0.45,0.85,0.85,0.6833333333333332,0.7166666666666667,0.5833333333333334,0.6833333333333332,0.8266666666666667,0.5833333333333334,0.45,0.25,0.85,0.65,0.4466666666666666
152,0.576666,0.683333,0.783333,0.75,0.683333,0.683333,0.683333,0.683333,0.76,0.75,0.693222,0.716666,0.65,0.683333,0.65,0.683333,0.683333,0.683333,0.716666,0.714999333,0.65,0.65,0.6,0.683333,0.54,0.783333,0.65,0.606666
153,0.75,0.826666667,0.62,0.626666667,0.65,0.783333333,0.55,0.35,0.676666667,0.793333333,0.65,0.55,0.693333333,0.683333333,0.826666667,0.623333333,0.62,0.716666667,0.433333333,0.65,0.65,0.35,0.783333333,0.416666667,0.716666667,0.35,0.58,0.583333333
154,0.716666667,0.85,0.85,0.536666667,0.6,0.85,0.85,0.85,0.816666667,0.816666667,0.85,0.716666667,0.683333333,0.85,0.666666667,0.543333333,0.536666667,0.85,0.596666667,0.85,0.483333333,0.383333333,0.816666667,0.75,0.583333333,0.783333333,0.35,0.626666667
155,0.6833333333333332,0.4833333333333333,0.8166666666666668,0.6166666666666666,0.6,0.6766666666666667,0.48,0.3499999999999999,0.7833333333333333,0.7616666666666667,0.6433333333333334,0.7833333333333333,0.75,0.6833333333333332,0.75,0.8166666666666668,0.85,0.75,0.75,0.5066666666666667,0.45,0.8166666666666668,0.5499999999999999,0.7166666666666667,0.45,0.7933333333333333,0.4066666666666667,0.31
156,0.65,0.85,0.65,0.446666667,0.6,0.85,0.35,0.35,0.65,0.783333333,0.716666667,0.65,0.65,0.783333333,0.783333333,0.65,0.65,0.543333333,0.62,0.593333333,0.65,0.583333333,0.783333333,0.313333333,0.65,0.783333333,0.413333333,0.383333333
157,0.3166666666666666,0.6833333333333332,0.6833333333333332,0.5499999999999999,0.4066666666666667,0.5499999999999999,0.4166666666666667,0.2833333333333333,0.65,0.65,0.7166666666666667,0.6833333333333332,0.5499999999999999,0.6833333333333332,0.4066666666666667,0.7166666666666667,0.7833333333333333,0.6833333333333332,0.7166666666666667,0.2733333333333334,0.4166666666666667,0.7933333333333333,0.34,0.3166666666666666,0.24,0.8166666666666668,0.4166666666666667,0.2166666666666666
158,0.583333333,0.783333333,0.75,0.313333333,0.683333333,0.716666667,0.75,0.35,0.903333333,0.816666667,0.783333333,0.683333333,0.783333333,0.826666667,0.383333333,0.473333333,0.683333333,0.783333333,0.583333333,0.716666667,0.716666667,0.45,0.816666667,0.683333333,0.54,0.76,0.45,0.85
159,0.683333333,0.75,0.596666667,0.383333333,0.716666667,0.716666667,0.35,0.65,0.65,0.716666667,0.65,0.65,0.65,0.76,0.683333333,0.503333333,0.65,0.516666667,0.416666667,0.65,0.65,0.383333333,0.75,0.583333333,0.726666667,0.483333333,0.5,0.383333333
160,0.783333333,0.85,0.716666667,0.416666667,0.816666667,0.85,0.35,0.35,0.716666667,0.793333333,0.826666667,0.65,0.65,0.783333333,0.816666667,0.6,0.65,0.61,0.583333333,0.683333333,0.75,0.45,0.85,0.483333333,0.85,0.493333333,0.626666667,0.416666667
161,0.45,0.65,0.8166666666666668,0.65,0.65,0.65,0.5499999999999999,0.3499999999999999,0.85,0.7166666666666667,0.85,0.65,0.65,0.65,0.6,0.75,0.75,0.65,0.6833333333333332,0.65,0.65,0.7833333333333333,0.65,0.6,0.45,0.7833333333333333,0.65,0.45
162,0.6,0.85,0.85,0.8266666666666667,0.85,0.85,0.3499999999999999,0.6833333333333332,0.7833333333333333,0.85,0.7166666666666667,0.65,0.6699999999999999,0.7166666666666667,0.7166666666666667,0.6066666666666667,0.6933333333333334,0.5166666666666667,0.7833333333333333,0.85,0.85,0.4733333333333333,0.85,0.5833333333333334,0.5166666666666667,0.85,0.77,0.3833333333333333
163,0.716666667,0.716666667,0.716666667,0.553333333,0.85,0.783333333,0.85,0.85,0.783333333,0.85,0.85,0.783333333,0.85,0.85,0.716666667,0.85,0.783333333,0.85,0.65,0.783333333,0.65,0.716666667,0.85,0.85,0.59,0.85,0.666666667,0.793333333
164,0.2333333333333333,0.75,0.75,0.3833333333333333,0.3166666666666666,0.65,0.3166666666666666,0.4233333333333333,0.7833333333333333,0.75,0.75,0.4166666666666667,0.6833333333333332,0.6833333333333332,0.45,0.75,0.75,0.65,0.7166666666666667,0.5166666666666667,0.6833333333333332,0.7600000000000001,0.3166666666666666,0.3733333333333333,0.2633333333333333,0.75,0.6333333333333333,0.3833333333333333
165,0.656666667,0.75,0.75,0.25,0.76,0.783333333,0.816666667,0.783333333,0.76,0.816666667,0.75,0.783333333,0.75,0.76,0.816666667,0.626666667,0.623333333,0.783333333,0.483333333,0.716666667,0.716666667,0.35,0.793333333,0.683333333,0.35,0.75,0.316666667,0.683333333
166,0.416666667,0.583333333,0.52,0.283333333,0.543333333,0.533333333,0.826666667,0.606666667,0.783333333,0.75,0.683333333,0.75,0.606666667,0.816666667,0.416666667,0.56,0.543333333,0.816666667,0.563333333,0.516666667,0.35,0.416666667,0.316666667,0.35,0.19,0.693333333,0.383333333,0.65
167,0.85,0.85,0.85,0.48,0.85,0.85,0.45,0.45,0.783333333,0.85,0.783333333,0.783333333,0.826666667,0.85,0.85,0.683333333,0.816666667,0.783333333,0.65,0.783333333,0.783333333,0.65,0.85,0.583333333,0.85,0.793333333,0.75,0.35
168,0.66,0.816666667,0.626666667,0.416666667,0.65,0.683333333,0.35,0.35,0.763,0.726666667,0.65,0.65,0.65,0.65,0.763,0.613333333,0.52,0.65,0.486666667,0.54,0.65,0.343333333,0.65,0.35,0.683333333,0.35,0.65,0.583333333
169,0.85,0.85,0.716666667,0.316666667,0.75,0.85,0.35,0.35,0.65,0.85,0.683333333,0.683333333,0.65,0.683333333,0.85,0.65,0.683333333,0.683333333,0.45,0.65,0.816666667,0.55,0.85,0.35,0.85,0.55,0.623333333,0.25
170,0.35,0.65,0.65,0.416666667,0.65,0.726666667,0.783333333,0.75,0.75,0.65,0.736666667,0.45,0.45,0.77,0.803333333,0.65,0.65,0.85,0.65,0.683333333,0.55,0.3,0.716666667,0.55,0.273333333,0.55,0.65,0.683333333
171,0.85,0.85,0.613333333,0.416666667,0.85,0.783333333,0.35,0.35,0.683333333,0.816666667,0.65,0.35,0.65,0.803333333,0.85,0.48,0.45,0.623333333,0.383333333,0.716666667,0.65,0.35,0.85,0.3,0.816666667,0.35,0.383333333,0.383333333
172,0.716666667,0.85,0.683333333,0.183333333,0.85,0.783333333,0.35,0.333333333,0.716666667,0.816666667,0.683333333,0.65,0.65,0.683333333,0.816666667,0.483333333,0.716666667,0.61,0.483333333,0.543333333,0.683333333,0.45,0.85,0.483333333,0.85,0.45,0.383333333,0.2
173,0.783333333,0.793333333,0.623333333,0.45,0.65,0.783333333,0.55,0.35,0.65,0.793333333,0.65,0.55,0.693333333,0.77,0.85,0.523333333,0.526666667,0.683333333,0.45,0.716666667,0.726666667,0.316666667,0.85,0.483333333,0.85,0.35,0.383333333,0.383333333
174,,,0.85,0.5800000000000001,,,0.3166666666666666,0.3499999999999999,,0.5499999999999999,0.65,,,0.7833333333333333,,0.5266666666666667,0.5,0.45,,,,0.5499999999999999,,,,,0.5833333333333334,
175,0.816666667,0.85,0.716666667,0.516666667,0.816666667,0.683333333,0.65,0.35,0.683333333,0.85,0.816666667,0.483333333,0.65,0.85,0.85,0.65,0.623333333,0.716666667,0.6,0.683333333,0.65,0.346666667,0.85,0.316666667,0.726666667,0.45,0.65,0.416666667
176,0.8166666666666668,0.7833333333333333,0.7933333333333333,0.7600000000000001,0.7600000000000001,0.77,0.7166666666666667,0.7166666666666667,0.8266666666666667,0.7833333333333333,0.75,0.7933333333333333,0.7933333333333333,0.6933333333333334,0.7833333333333333,0.8166666666666668,0.85,0.8166666666666668,0.7833333333333333,0.75,0.75,0.8166666666666668,0.85,0.8166666666666668,0.7166666666666667,0.75,0.65,0.4733333333333333
177,0.3833333333333333,0.8166666666666668,0.85,0.5033333333333333,0.4666666666666666,0.5666666666666668,0.3066666666666666,0.4666666666666666,0.85,0.7166666666666667,0.6833333333333332,0.4333333333333333,0.6433333333333334,0.65,0.3499999999999999,0.85,0.85,0.58,0.7166666666666667,0.48,0.45,0.85,0.4666666666666666,0.5166666666666667,0.21,0.85,0.4733333333333333,0.3166666666666666
178,0.895,0.893333333,0.783333333,0.216666667,0.883333333,0.783333333,0.826666667,0.816666667,0.916666667,0.75,0.906666667,0.606666667,0.916666667,0.826666667,0.783333333,0.456666667,0.666666667,0.85,0.616666667,0.816666667,0.85,0.816666667,0.75,0.6,0.506666667,0.683333333,0.45,0.76
179,0.31,0.75,0.5766666666666667,0.6833333333333332,0.7166666666666667,0.7266666666666666,0.3166666666666666,0.33,0.7733333333333333,0.7166666666666667,0.5499999999999999,0.3499999999999999,0.65,0.5666666666666667,0.5333333333333333,0.49,0.66,0.5,0.6,0.5833333333333334,0.5833333333333334,0.7266666666666667,0.4599999999999999,0.3166666666666666,0.3166666666666666,0.8166666666666668,0.6933333333333334,0.3166666666666666
180,0.683333333,0.85,0.626666667,0.383333333,0.716666667,0.75,0.35,0.333333333,0.726666667,0.816666667,0.77,0.65,0.65,0.65,0.75,0.516666667,0.683333333,0.65,0.65,0.65,0.65,0.346666667,0.716666667,0.483333333,0.683333333,0.65,0.596666667,0.38
181,0.62,0.85,0.65,0.44,0.65,0.683333333,0.45,0.35,0.683333333,0.816666667,0.683333333,0.65,0.65,0.716666667,0.65,0.596666667,0.65,0.716666667,0.533333333,0.62,0.65,0.35,0.716666667,0.55,0.693333333,0.41,0.483333333,0.416666667
182,0.85,0.893333333,0.85,0.85,0.85,0.85,0.85,0.826666667,0.95,0.936666667,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.883333333,0.85,0.895,0.85,0.936666667,0.85,0.85,0.85,0.85,0.85
183,0.61,0.683333333,0.55,0.383333333,0.65,0.683333333,0.333333333,0.316666667,0.35,0.716666667,0.333333333,0.65,0.65,0.583333333,0.85,0.416666667,0.35,0.583333333,0.35,0.483333333,0.583333333,0.333333333,0.75,0.2,0.65,0.333333333,0.516666667,0.3
